GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
3,5-dichloro-2,6-dihydroxybenzoic acid	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	0.773445436822785	metabolite-metabolite	0.773445436822785
3-hydroxymyristate	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.676822728904138	metabolite-metabolite	0.676822728904138
3-hydroxylaurate	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.734511550627545	metabolite-metabolite	0.734511550627545
dodecadienoate (12:2)*	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.739906190862204	metabolite-metabolite	0.739906190862204
(2 or 3)-decenoate (10:1n7 or n8)	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.56196138112886	metabolite-metabolite	0.56196138112886
3-hydroxy-3-methylglutarate	decadienedioic acid (C10:2-DC)**	0.378295368546965	metabolite-metabolite	0.378295368546965
S-adenosylhomocysteine (SAH)	decadienedioic acid (C10:2-DC)**	0.157382922147806	metabolite-metabolite	0.157382922147806
N1-methylinosine	decadienedioic acid (C10:2-DC)**	0.130396286300482	metabolite-metabolite	0.130396286300482
N2,N2-dimethylguanosine	decadienedioic acid (C10:2-DC)**	0.142025393551319	metabolite-metabolite	0.142025393551319
N6-carbamoylthreonyladenosine	decadienedioic acid (C10:2-DC)**	0.313693311129033	metabolite-metabolite	0.313693311129033
N6-succinyladenosine	decadienedioic acid (C10:2-DC)**	-0.121397284777234	metabolite-metabolite	0.121397284777234
adipoylcarnitine (C6-DC)	decadienedioic acid (C10:2-DC)**	0.520911119014071	metabolite-metabolite	0.520911119014071
suberoylcarnitine (C8-DC)	decadienedioic acid (C10:2-DC)**	0.515811510519166	metabolite-metabolite	0.515811510519166
glutamine conjugate of C6H10O2 (1)*	decadienedioic acid (C10:2-DC)**	0.326553975304152	metabolite-metabolite	0.326553975304152
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	decadienedioic acid (C10:2-DC)**	0.22762830608966	metabolite-metabolite	0.22762830608966
N-acetyl-2-aminoadipate	decadienedioic acid (C10:2-DC)**	0.14359251884227	metabolite-metabolite	0.14359251884227
vanillylmandelate (VMA)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.151049296202229	metabolite-metabolite	0.151049296202229
suberate (C8-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.27822975182744	metabolite-metabolite	0.27822975182744
N-acetyltryptophan	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.124703346821556	metabolite-metabolite	0.124703346821556
tetradecanedioate (C14-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.141034575778067	metabolite-metabolite	0.141034575778067
hexadecanedioate (C16-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.177134057412388	metabolite-metabolite	0.177134057412388
N6-succinyladenosine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.396332979599311	metabolite-metabolite	0.396332979599311
21-hydroxypregnenolone disulfate	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.469985418498881	metabolite-metabolite	0.469985418498881
3-methylglutaconate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.149003700417829	metabolite-metabolite	0.149003700417829
octadecenedioylcarnitine (C18:1-DC)*	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.239724615212677	metabolite-metabolite	0.239724615212677
vanillactate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.132519238539819	metabolite-metabolite	0.132519238539819
p-cresol glucuronide*	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.136293948238919	metabolite-metabolite	0.136293948238919
hexadecenedioate (C16:1-DC)*	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.137615369751212	metabolite-metabolite	0.137615369751212
octadecenedioate (C18:1-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.140227779205472	metabolite-metabolite	0.140227779205472
pyroglutamylalanine*	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.196314525082644	metabolite-metabolite	0.196314525082644
glucuronate	N-acetyl-2-aminoadipate	0.45273130371662	metabolite-metabolite	0.45273130371662
1-methyl-4-imidazoleacetate	N-acetyl-2-aminoadipate	0.10840714543398	metabolite-metabolite	0.10840714543398
N-acetylglutamine	N-acetyl-2-aminoadipate	0.365658230975275	metabolite-metabolite	0.365658230975275
N-acetylhistidine	N-acetyl-2-aminoadipate	0.178134801267216	metabolite-metabolite	0.178134801267216
N1-methylinosine	N-acetyl-2-aminoadipate	0.449410871094475	metabolite-metabolite	0.449410871094475
N6-carbamoylthreonyladenosine	N-acetyl-2-aminoadipate	0.290778577537354	metabolite-metabolite	0.290778577537354
3-(3-amino-3-carboxypropyl)uridine*	N-acetyl-2-aminoadipate	0.285723154222781	metabolite-metabolite	0.285723154222781
1-ribosyl-imidazoleacetate*	N-acetyl-2-aminoadipate	0.259670897611846	metabolite-metabolite	0.259670897611846
gamma-CEHC glucuronide*	N-acetyl-2-aminoadipate	0.151297468105003	metabolite-metabolite	0.151297468105003
N-acetyl-1-methylhistidine*	N-acetyl-2-aminoadipate	0.44109813208787	metabolite-metabolite	0.44109813208787
suberoylcarnitine (C8-DC)	N-acetyl-2-aminoadipate	0.154821332930878	metabolite-metabolite	0.154821332930878
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetyl-2-aminoadipate	0.204338192792081	metabolite-metabolite	0.204338192792081
decadienedioic acid (C10:2-DC)**	N-acetyl-2-aminoadipate	0.14359251884227	metabolite-metabolite	0.14359251884227
biliverdin	bilirubin degradation product, C16H18N2O5 (1)**	0.678743588693549	metabolite-metabolite	0.678743588693549
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C16H18N2O5 (1)**	0.946462074853784	metabolite-metabolite	0.946462074853784
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C16H18N2O5 (1)**	0.846768061929844	metabolite-metabolite	0.846768061929844
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C16H18N2O5 (1)**	0.864776581289799	metabolite-metabolite	0.864776581289799
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C16H18N2O5 (1)**	0.907892686187784	metabolite-metabolite	0.907892686187784
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C16H18N2O5 (1)**	0.903355711202101	metabolite-metabolite	0.903355711202101
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C16H18N2O5 (1)**	0.897142718567382	metabolite-metabolite	0.897142718567382
biliverdin	bilirubin degradation product, C16H18N2O5 (2)**	0.662306672607547	metabolite-metabolite	0.662306672607547
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C16H18N2O5 (2)**	0.946462074853784	metabolite-metabolite	0.946462074853784
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C16H18N2O5 (2)**	0.823688942876276	metabolite-metabolite	0.823688942876276
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C16H18N2O5 (2)**	0.81167287745409	metabolite-metabolite	0.81167287745409
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C16H18N2O5 (2)**	0.836100781135461	metabolite-metabolite	0.836100781135461
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C16H18N2O5 (2)**	0.865299417738559	metabolite-metabolite	0.865299417738559
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C16H18N2O5 (2)**	0.865738076895507	metabolite-metabolite	0.865738076895507
biliverdin	bilirubin degradation product, C17H18N2O4 (1)**	0.729392902839396	metabolite-metabolite	0.729392902839396
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (1)**	0.846768061929844	metabolite-metabolite	0.846768061929844
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (1)**	0.823688942876276	metabolite-metabolite	0.823688942876276
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C17H18N2O4 (1)**	0.887485027509862	metabolite-metabolite	0.887485027509862
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C17H18N2O4 (1)**	0.869882855405043	metabolite-metabolite	0.869882855405043
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (1)**	0.690399446442071	metabolite-metabolite	0.690399446442071
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (1)**	0.687956718284437	metabolite-metabolite	0.687956718284437
biliverdin	bilirubin degradation product, C17H18N2O4 (2)**	0.664166585575365	metabolite-metabolite	0.664166585575365
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (2)**	0.864776581289799	metabolite-metabolite	0.864776581289799
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (2)**	0.81167287745409	metabolite-metabolite	0.81167287745409
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C17H18N2O4 (2)**	0.887485027509862	metabolite-metabolite	0.887485027509862
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C17H18N2O4 (2)**	0.897795409561838	metabolite-metabolite	0.897795409561838
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (2)**	0.743540167225489	metabolite-metabolite	0.743540167225489
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (2)**	0.748658826807613	metabolite-metabolite	0.748658826807613
biliverdin	bilirubin degradation product, C17H18N2O4 (3)**	0.685327603808073	metabolite-metabolite	0.685327603808073
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (3)**	0.907892686187784	metabolite-metabolite	0.907892686187784
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (3)**	0.836100781135461	metabolite-metabolite	0.836100781135461
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C17H18N2O4 (3)**	0.869882855405043	metabolite-metabolite	0.869882855405043
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C17H18N2O4 (3)**	0.897795409561838	metabolite-metabolite	0.897795409561838
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C17H18N2O4 (3)**	0.80821598955229	metabolite-metabolite	0.80821598955229
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C17H18N2O4 (3)**	0.804204201819998	metabolite-metabolite	0.804204201819998
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C17H20N2O5 (1)**	0.903355711202101	metabolite-metabolite	0.903355711202101
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C17H20N2O5 (1)**	0.865299417738559	metabolite-metabolite	0.865299417738559
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C17H20N2O5 (1)**	0.690399446442071	metabolite-metabolite	0.690399446442071
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C17H20N2O5 (1)**	0.743540167225489	metabolite-metabolite	0.743540167225489
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C17H20N2O5 (1)**	0.80821598955229	metabolite-metabolite	0.80821598955229
bilirubin degradation product, C17H20N2O5 (2)**	bilirubin degradation product, C17H20N2O5 (1)**	0.969960482885261	metabolite-metabolite	0.969960482885261
bilirubin degradation product, C16H18N2O5 (1)**	bilirubin degradation product, C17H20N2O5 (2)**	0.897142718567382	metabolite-metabolite	0.897142718567382
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C17H20N2O5 (2)**	0.865738076895507	metabolite-metabolite	0.865738076895507
bilirubin degradation product, C17H18N2O4 (1)**	bilirubin degradation product, C17H20N2O5 (2)**	0.687956718284437	metabolite-metabolite	0.687956718284437
bilirubin degradation product, C17H18N2O4 (2)**	bilirubin degradation product, C17H20N2O5 (2)**	0.748658826807613	metabolite-metabolite	0.748658826807613
bilirubin degradation product, C17H18N2O4 (3)**	bilirubin degradation product, C17H20N2O5 (2)**	0.804204201819998	metabolite-metabolite	0.804204201819998
bilirubin degradation product, C17H20N2O5 (1)**	bilirubin degradation product, C17H20N2O5 (2)**	0.969960482885261	metabolite-metabolite	0.969960482885261
kynurenate	tetrahydrocortisol glucuronide	0.202797935462806	metabolite-metabolite	0.202797935462806
3-hydroxy-3-methylglutarate	tetrahydrocortisol glucuronide	0.150375938556557	metabolite-metabolite	0.150375938556557
quinolinate	tetrahydrocortisol glucuronide	0.143859804254858	metabolite-metabolite	0.143859804254858
myo-inositol	tetrahydrocortisol glucuronide	0.390342945109984	metabolite-metabolite	0.390342945109984
vanillylmandelate (VMA)	tetrahydrocortisol glucuronide	0.156735134755381	metabolite-metabolite	0.156735134755381
4-acetamidobutanoate	tetrahydrocortisol glucuronide	0.353779351282772	metabolite-metabolite	0.353779351282772
pyroglutamylglutamine	tetrahydrocortisol glucuronide	0.214589946368042	metabolite-metabolite	0.214589946368042
3-hydroxysebacate	tetrahydrocortisol glucuronide	0.127910574004646	metabolite-metabolite	0.127910574004646
1-methyl-4-imidazoleacetate	tetrahydrocortisol glucuronide	0.205060753597618	metabolite-metabolite	0.205060753597618
N-acetyltryptophan	tetrahydrocortisol glucuronide	0.271662826107397	metabolite-metabolite	0.271662826107397
N-acetylhistidine	tetrahydrocortisol glucuronide	0.224372970869628	metabolite-metabolite	0.224372970869628
N1-methylinosine	tetrahydrocortisol glucuronide	0.37489855128376	metabolite-metabolite	0.37489855128376
N2,N2-dimethylguanosine	tetrahydrocortisol glucuronide	0.261966079672462	metabolite-metabolite	0.261966079672462
N6-carbamoylthreonyladenosine	tetrahydrocortisol glucuronide	0.443452168119793	metabolite-metabolite	0.443452168119793
3-(3-amino-3-carboxypropyl)uridine*	tetrahydrocortisol glucuronide	0.396668147410079	metabolite-metabolite	0.396668147410079
21-hydroxypregnenolone disulfate	tetrahydrocortisol glucuronide	0.251923171678414	metabolite-metabolite	0.251923171678414
hydantoin-5-propionate	tetrahydrocortisol glucuronide	0.313585238791452	metabolite-metabolite	0.313585238791452
11-ketoetiocholanolone glucuronide	tetrahydrocortisol glucuronide	0.295455834563584	metabolite-metabolite	0.295455834563584
vanillactate	tetrahydrocortisol glucuronide	0.241362796655187	metabolite-metabolite	0.241362796655187
N-acetylkynurenine (2)	tetrahydrocortisol glucuronide	0.314141752448109	metabolite-metabolite	0.314141752448109
N-acetylglucosamine/N-acetylgalactosamine	tetrahydrocortisol glucuronide	0.295384483774731	metabolite-metabolite	0.295384483774731
adipoylcarnitine (C6-DC)	tetrahydrocortisol glucuronide	0.194325761654004	metabolite-metabolite	0.194325761654004
suberoylcarnitine (C8-DC)	tetrahydrocortisol glucuronide	0.237785929684679	metabolite-metabolite	0.237785929684679
cortolone glucuronide (1)	tetrahydrocortisol glucuronide	0.469759470503124	metabolite-metabolite	0.469759470503124
hexadecenedioate (C16:1-DC)*	tetrahydrocortisol glucuronide	0.144751001340948	metabolite-metabolite	0.144751001340948
glutamine conjugate of C7H12O2*	tetrahydrocortisol glucuronide	0.234710894554693	metabolite-metabolite	0.234710894554693
glutamine conjugate of C6H10O2 (1)*	tetrahydrocortisol glucuronide	0.352039677807034	metabolite-metabolite	0.352039677807034
glutamine conjugate of C6H10O2 (2)*	tetrahydrocortisol glucuronide	0.251810581915555	metabolite-metabolite	0.251810581915555
11beta-hydroxyandrosterone glucuronide	tetrahydrocortisol glucuronide	0.503448495315922	metabolite-metabolite	0.503448495315922
N2-acetyl,N6,N6-dimethyllysine	tetrahydrocortisol glucuronide	0.103050887407392	metabolite-metabolite	0.103050887407392
4-methylhexanoylglutamine	tetrahydrocortisol glucuronide	0.103642379742722	metabolite-metabolite	0.103642379742722
N,N-dimethyl-pro-pro	tetrahydrocortisol glucuronide	0.349806862054071	metabolite-metabolite	0.349806862054071
3-hydroxy-3-methylglutarate	N,N-dimethyl-pro-pro	-0.143521098287346	metabolite-metabolite	0.143521098287346
quinolinate	N,N-dimethyl-pro-pro	0.137038441233665	metabolite-metabolite	0.137038441233665
S-adenosylhomocysteine (SAH)	N,N-dimethyl-pro-pro	0.242043424488395	metabolite-metabolite	0.242043424488395
creatinine	N,N-dimethyl-pro-pro	0.461183108836235	metabolite-metabolite	0.461183108836235
myo-inositol	N,N-dimethyl-pro-pro	0.350580072699934	metabolite-metabolite	0.350580072699934
urea	N,N-dimethyl-pro-pro	0.363391200413188	metabolite-metabolite	0.363391200413188
pseudouridine	N,N-dimethyl-pro-pro	0.423718004703605	metabolite-metabolite	0.423718004703605
N-acetylalanine	N,N-dimethyl-pro-pro	0.355297325690395	metabolite-metabolite	0.355297325690395
4-acetamidobutanoate	N,N-dimethyl-pro-pro	0.213969930387086	metabolite-metabolite	0.213969930387086
N-acetylneuraminate	N,N-dimethyl-pro-pro	0.231984767180729	metabolite-metabolite	0.231984767180729
glucuronate	N,N-dimethyl-pro-pro	0.143305812168031	metabolite-metabolite	0.143305812168031
xanthosine	N,N-dimethyl-pro-pro	0.101121427372838	metabolite-metabolite	0.101121427372838
1-methyl-4-imidazoleacetate	N,N-dimethyl-pro-pro	0.136944681074169	metabolite-metabolite	0.136944681074169
N-acetylthreonine	N,N-dimethyl-pro-pro	0.361279199870526	metabolite-metabolite	0.361279199870526
N-acetylhistidine	N,N-dimethyl-pro-pro	0.201452931878638	metabolite-metabolite	0.201452931878638
erythronate*	N,N-dimethyl-pro-pro	0.306090830370521	metabolite-metabolite	0.306090830370521
N1-methylinosine	N,N-dimethyl-pro-pro	0.416838841889521	metabolite-metabolite	0.416838841889521
N2,N2-dimethylguanosine	N,N-dimethyl-pro-pro	0.188301454922671	metabolite-metabolite	0.188301454922671
N4-acetylcytidine	N,N-dimethyl-pro-pro	0.174094575965861	metabolite-metabolite	0.174094575965861
N6-carbamoylthreonyladenosine	N,N-dimethyl-pro-pro	0.289029088788693	metabolite-metabolite	0.289029088788693
5,6-dihydrouridine	N,N-dimethyl-pro-pro	0.320488956840427	metabolite-metabolite	0.320488956840427
3-(3-amino-3-carboxypropyl)uridine*	N,N-dimethyl-pro-pro	0.553008104891053	metabolite-metabolite	0.553008104891053
gulonate*	N,N-dimethyl-pro-pro	0.131567079103388	metabolite-metabolite	0.131567079103388
N6-succinyladenosine	N,N-dimethyl-pro-pro	0.176466737895626	metabolite-metabolite	0.176466737895626
1-ribosyl-imidazoleacetate*	N,N-dimethyl-pro-pro	0.31783061473735	metabolite-metabolite	0.31783061473735
dimethylarginine (SDMA + ADMA)	N,N-dimethyl-pro-pro	0.341983291343169	metabolite-metabolite	0.341983291343169
hydantoin-5-propionate	N,N-dimethyl-pro-pro	0.216450217519217	metabolite-metabolite	0.216450217519217
